timestamp,frame,right_hip_angle,right_knee_angle,right_ankle_angle,left_hip_angle,left_knee_angle,left_ankle_angle
2025-10-06 19:15:44.559,948,179.57227004522042,176.4552334471497,179.99874970336919,,,
2025-10-06 19:15:44.623,949,179.96842571502683,175.09130594267242,178.6360718956018,,,
2025-10-06 19:15:44.686,950,175.5878341935726,179.50608243517624,179.99876432729326,,,
2025-10-06 19:15:44.748,951,172.0875443592331,175.8122127608143,179.32596195618015,,,
2025-10-06 19:15:44.822,952,176.1835697042665,177.6538012795064,178.66777957332704,,,
2025-10-06 19:15:44.887,953,176.37041589738806,175.27839293754607,177.30571542398175,,,
2025-10-06 19:15:44.950,954,176.02300231785588,170.98333355586524,174.55966782640024,,,
2025-10-06 19:15:45.022,955,176.0285285317782,170.23504962622567,173.81138391017635,,,
2025-10-06 19:15:45.086,956,174.6106882004138,167.57274744692032,172.9620591230872,164.30396479156647,,
2025-10-06 19:15:45.152,957,163.51554679702812,150.91538697281194,167.3998401150605,165.2775746252912,150.0913638522492,161.1615664046216
2025-10-06 19:15:45.218,958,164.59657502291725,156.00066358605366,171.4040884759218,167.4458134611586,153.1174812265651,162.37770273088205
2025-10-06 19:15:45.279,959,153.74601887426985,127.29916605348154,159.3045492344081,168.09757889657274,162.7268967671346,169.69515346076946
2025-10-06 19:15:45.342,960,157.59332622569684,134.33143423146404,162.89727099183185,166.78812271053164,171.7604407011224,176.78451577942937
2025-10-06 19:15:45.403,961,157.55885637353853,132.133506593167,161.1881106624904,170.27569883807396,174.2865970734511,177.3974375113168
2025-10-06 19:15:45.469,962,155.53593907762925,129.3614266544886,158.4160307286314,171.2419309996714,176.15361041050852,177.4266402506331
2025-10-06 19:15:45.530,963,154.923054828951,127.73580633906207,156.57130716429455,173.5187293239304,175.50736713006276,174.86362136490808
2025-10-06 19:15:45.596,964,157.97122749222285,133.08795266536575,158.87528082248903,169.93485364598837,172.15572450696604,173.44305338799458
2025-10-06 19:15:45.675,965,151.73366561831642,125.56282318648772,156.33685926489363,167.54905760986676,173.5036183549955,174.80557094961398
2025-10-06 19:15:45.738,966,150.97290981458553,124.26423649977882,155.79902838271136,168.13302259339008,174.12422625810402,176.05481358042914
2025-10-06 19:15:45.806,967,152.50774947622946,126.55293975947906,156.57130716429455,167.66161978169572,171.59008705131586,174.80557094961398
